nulo,id_opr_cad_pos,id_mvt_cad_pos,id_pgt_cad_pos,dat_pgt,dat_vct_tfm,vlr_pgt_tfm,cod_mdl,cmd
,36f15a1a-97e,cd613edd-e89,1eb97feb-dca,06/08/19,2019-08-08,272.5095,D01,E
,367ca665-8c0,f2018537-e41,91ab29ba-1ea,14/01/19,2019-01-17,2077.1604,C01,I
,b2fdd69e-b26,f6f1b822-796,6de67501-5ef,08/04/19,2019-04-11,2982.6759,B05,I
,d673d745-497,e97c9db1-040,99ac6980-026,11/03/19,2022-07-21,1361.5467,B05,I
,e96287a2-be8,09bb6bf0-f46,a406b34e-489,09/03/20,2020-03-16,1280.7321,D01,E
,e96287a2-be8,13428a3c-1fb,f4c09966-795,22/04/19,2019-04-16,497.1891,D01,I
,6f9ca517-ef6,9b709b54-9a8,35b131fa-f05,25/03/19,2019-03-23,4285.7175,B05,I
,48c0da9a-3b6,f2db6de7-a52,9a6872a8-e3e,30/11/18,2018-09-20,3477.6132,C01,I
,60dbbc51-560,3b153aa8-913,792cf656-347,10/10/19,2019-10-11,1609.2030,D01,E
,60dbbc51-560,703d0a63-fdf,add7a6c8-753,26/11/19,2019-11-11,1650.1107,D01,E
,dd35f768-7ed,a0c4c6c5-204,e35b72f4-c23,15/05/19,2019-05-15,47.0793,D01,E
,10363fd8-3b0,6e542557-859,aeae558f-46d,10/05/19,2019-05-10,852.4314,D01,E
,6bb0d6b4-152,5067b2d9-cc8,192f2ce9-1c1,07/12/18,2018-12-10,1516.7958,C01,I
,1cc32441-c46,7fff11bc-414,89bf8eac-6fc,21/06/19,2019-06-21,7698.7791,D01,E
,57ed55d7-6f0,20ecf847-5b3,d89c209c-2a5,19/11/18,2018-11-18,5281.1382,B05,I
,209268a9-0be,33820b25-a44,082e037e-1e9,10/02/20,2020-02-13,1727.6727,D01,E
,730aa7e8-167,18cbb4c7-239,4555b264-d05,15/01/19,2019-01-20,1498.9899,C01,I
,97cfd8b5-e8c,ad1e01fd-baa,91d9e992-4c0,19/03/19,2019-03-20,3320.4876,C01,I
,8b6cc19e-2c2,c9ef05b6-167,6067b3bd-373,01/07/19,2019-07-01,41.7417,D01,E
,adc27df9-33b,a5c4739e-31c,6b860030-1f2,15/07/19,2019-07-15,1730.6751,C01,I
,bc56dc7a-92a,ee6b2a78-8a3,39ec2e05-3fd,10/01/20,2020-01-10,1365.8001,D01,E
,7b7012e1-13e,4431a8e6-c46,297192d5-556,01/11/18,2018-11-10,2136.0408,C01,I
,ddce5e0f-066,f888be82-721,f3388313-081,10/05/19,2019-05-15,3315.3168,B05,I
,a4ba6ce7-979,f059b65b-cd3,f6124d8b-3d3,07/01/19,2019-01-07,10060.1250,B05,I
,bffb0ed8-bd4,df2eb6bc-c66,b715f710-1b0,24/07/19,2019-07-24,3711.9672,B05,I
,742e777b-c68,cf2034f9-3af,28fe6659-4b3,10/10/19,2019-10-10,90.3222,D01,E
,6e4a4d13-d41,6d21723a-cd8,18a65885-1fd,26/04/19,2019-06-13,4578.7017,B05,I
,ceb8ea6d-b7c,5b84db6c-e6d,2282bcd1-7c9,13/11/19,2019-11-12,1354.1241,C01,I
,9ae661b1-c06,8b68e24f-a30,e276c821-798,27/03/19,2019-03-29,2121.6126,C01,I
,33ea68d6-7ab,d5dc5bdd-80f,c3c5dc05-269,08/04/19,2019-04-10,2879.1348,D01,E
,e2295b1a-f09,92925455-54a,8863f89f-4c9,10/06/19,2019-05-10,3056.1930,C01,I
,ebc84e02-8e4,f5aeb191-5ba,5b929998-810,13/11/18,2018-11-19,5364.5382,B05,I
,4acf7676-059,92295ede-17c,d44ae09a-214,18/07/19,2019-06-10,7004.7243,C01,I
,6178a41a-2cd,b0583304-33f,d5217264-94c,14/12/18,2018-12-25,2119.2357,B05,I
,cc0c07b6-5ed,026a1d4c-7ea,ccd382ef-04b,14/08/19,2019-08-21,166.7583,D01,I
,af17c75e-4d8,d5353fd5-c96,b55c7f88-400,15/12/19,2019-12-15,170.2611,D01,E
,32d43d48-6d0,c3105010-0da,172b2154-104,11/06/19,2019-07-10,5720.6562,C01,I
,d258043c-a09,cb4a4df4-dc7,e70be6b8-4e3,08/01/19,2019-01-07,8441.9148,D01,I
,af84153f-fd3,68daf560-715,e49d9577-e44,07/10/19,2019-10-09,3997.2786,B05,I
,116eb0d1-d9f,5d63b07b-b0f,051b7a35-0cf,05/07/19,2019-07-10,2059.8966,C01,I
,e974a24f-c0b,5e02b8bf-725,395024fe-26d,16/11/18,2018-12-01,3515.8521,B05,I
,6a9f9894-99c,732fcf38-531,8c57c8cc-13b,16/05/19,2019-05-20,2054.5590,C01,I
,35132a46-1f7,b4b5d990-7ab,998bb5e9-e70,15/10/18,2018-10-20,1736.1378,C01,I
,b5e3b207-5ba,afa8c9db-342,d5531999-865,22/03/19,2019-03-20,2916.2478,B05,I
,6b6e0558-e38,8e98c03d-4b6,9808c953-0d2,10/12/19,2019-12-10,2308.8039,D01,E
,ed558f25-a8f,c9fdf0e8-b7d,7e99a53c-36d,20/09/19,2019-09-20,2480.2326,D01,E
,cf074a87-169,2a7b56bb-052,c1c340ea-406,02/01/19,2018-12-28,4296.3510,B05,I
,2ce98d20-7e3,8f314e0c-b0c,b393d2be-6be,29/03/19,2019-03-25,762.0675,D01,E
,404942ce-509,4933dfc8-cb2,0c7b2ad0-5d4,15/09/19,2019-09-15,62.5500,D01,E
,247a02a6-cb4,a3e1da27-59e,d5e88c76-a80,10/07/19,2019-07-10,62.5500,D01,E
,602bd033-6e3,cf70b49e-bbe,0d3666f9-4a5,27/09/19,2019-09-28,4039.6041,B05,I
,106749d9-b3e,2134c066-582,4ee4bfe2-f78,20/08/19,2019-06-10,2303.4663,C01,I
,a8977158-83e,14bdeb19-eb0,6f8ab462-428,29/04/19,2019-04-29,3140.2185,B05,I
,1f5bd27b-3c5,1aa31b2c-e7a,118ad5b6-fea,31/07/19,2019-08-15,4818.2265,C01,I
,d6639aa0-7d7,59679d50-cc8,0d761c26-d3a,10/07/19,2019-07-10,5629.4166,D01,E
,cb0af8be-9e7,0e5fff49-600,129700a3-e13,06/11/19,2019-11-11,1133.2809,D01,E
,cb0af8be-9e7,96551f7f-956,dab3f8ef-9b9,06/11/19,2019-11-11,1133.2809,D01,E
,bb893ed1-579,3019b4db-df6,c23764ae-bb4,10/09/19,2019-09-10,56.2950,D01,E
,8685ef36-d6b,f1318cad-e26,700618a5-0fd,28/05/19,2019-05-28,3742.9503,B05,I
,8da4c8b4-41c,a4986edf-0db,552646f8-62b,18/01/19,2020-05-04,3545.5842,B05,I
,b5c2ff7f-0b0,6b7f6f61-bda,1dc159eb-0a4,09/11/18,2018-11-10,3108.6516,C01,I
,639069fc-1b5,4c081822-d72,198ec261-581,02/07/19,2019-07-10,1235.0706,C01,I
,46300008-fa0,2fbb7b4a-be4,f0fdf36d-48f,09/05/19,2019-05-21,7479.1452,B05,I
,1cd2ad56-705,63af21c3-cb5,e58f36a2-f0d,08/07/19,2019-07-08,52.1250,D01,E
,976b60e6-7ea,9d253796-a36,7652e300-bfd,12/11/18,2018-10-15,2056.5189,C01,I
,a320ed8c-95a,ac1b38dc-465,80e2d7a9-f71,05/04/19,2019-04-05,4626.4065,B05,I
,8685ef36-d6b,66aaf336-0a2,bd9b0ffe-5e9,28/11/18,2018-11-28,3742.9503,B05,I
,00dbb4a1-3e8,9246facd-15f,23eba63f-8c8,05/10/19,2019-10-07,7381.5255,D01,E
,f3689b02-c34,d139dd3a-2a7,83dd065f-e13,01/02/19,2019-02-01,124.6830,D01,E
,fd9ba089-851,f850718f-ebe,a245cdb9-e20,08/07/19,2019-07-10,3009.9060,C01,I
,a81328c1-487,300bc35d-c3e,c2a30e00-041,17/10/19,2022-10-22,2906.4900,B05,I
,00877456-5fe,978fe7f3-16b,5d6cfadd-fb4,13/01/20,2020-01-16,404.4900,D01,E
,95c65c3a-d46,03bc3811-08d,99cbe068-350,01/12/19,2019-12-01,3056.7351,D01,E
,92e7b2b9-2e0,e13f9337-2bf,aa7409cb-4c9,23/11/18,2018-11-15,4842.8712,C01,I
,bffb0ed8-bd4,d582279a-217,b02c7f94-8fe,23/09/19,2019-09-24,3711.9672,B05,I
,c1bd2cf9-a68,dccb5134-dc8,02efc9b9-abe,19/02/19,2018-12-16,4894.5375,B05,I
,533472b7-206,5ec96969-d53,87f2c1d8-f74,11/02/19,2019-02-10,2745.5697,C01,I
,4c319c0f-2af,c34f4f8d-317,dd655bd9-02e,13/12/19,2019-12-11,8410.9317,D01,E
,944176de-8d9,e63d6614-3d7,cbb46233-dcf,12/08/19,2019-07-25,269.9241,D01,I
,f48bcf1d-ebe,48e4dc7d-e7a,4a264cc8-538,02/08/19,2019-08-08,803.1420,D01,E
,cb0af8be-9e7,c372c64d-e8e,f8a445a9-f1d,07/01/19,2019-01-11,2625.4320,D01,I
,4c374f18-359,e8c3d8ab-a2a,dbdc9f4c-989,28/02/19,2019-03-15,1518.7140,D01,E
,92283423-a7d,,8b1bfdc0-3e0,11/01/19,,95729.3139,C01,I
,6a9f9894-99c,a31b6edb-992,46296595-dd5,13/03/19,2019-03-20,2026.1613,C01,I
,b211605e-606,c6824332-232,359c102f-f23,01/02/19,2019-02-01,736.0050,D01,E
,cd657767-943,ac2a60f1-27a,2ed93ecf-daa,09/08/19,2019-07-10,2227.3638,C01,I
,8da4c8b4-41c,0f3252f8-dc7,44bc7894-f84,18/01/19,2019-11-04,3545.5842,B05,I
,a21fae29-954,f1427dce-dd8,b3325b6e-9a2,27/02/19,2019-03-05,2186.6646,C01,I
,b2e9636a-577,075517d1-725,692b2b35-578,04/06/19,2019-06-01,3145.3893,B05,I
,223158da-5c4,3cc88c5d-865,baf61f41-d91,26/04/19,2019-04-26,9109.9488,B05,I
,5e1c271f-69f,ea42edd0-150,5bb7fdfe-913,12/06/19,2019-06-17,1306.2942,D01,E
,bdc7ba5c-315,b7e42a1d-dd8,ca0f4d72-2ad,01/11/19,2019-11-10,1391.6124,D01,E
,,,,,,,,
,,,,,,,,
,id_opr_cad_pos,id_mvt_cad_pos,id_pgt_cad_pos,dat_pgt,dat_vct_tfm,vlr_pgt_tfm,cod_mdl,cmd
,,,,,,,,
,71af5a75-633,2a914c8f-bce,f22c91e0-70d,06/12/18,2018-12-09,3252.6417,B05,I
,1b25c3c9-93a,6b93cf5d-e6d,60e4ecfb-115,11/01/19,2019-01-15,3123.8721,C01,I
,1cf8f51a-f48,a9d02800-d18,cb329a06-d09,23/05/19,2019-07-28,5624.2041,B05,I
,aabd4038-3e0,d192dcbd-449,906ccc67-b36,07/06/19,2019-06-05,29.8572,D01,I
,0fa9919e-3ad,ba031274-e1a,b8b763a4-fb7,18/07/19,2019-07-18,9952.6224,B05,I
,10876503-76d,a893de11-506,0648202a-b08,30/12/19,2019-12-26,10362.1164,D01,E
,30e0b428-9b0,ff3eba4f-520,da3530de-dee,02/08/19,2019-08-05,2305.9683,C01,I
,3f2a7c37-82f,8a9fe54b-272,4b6e7587-fae,10/06/19,2019-06-10,119.4705,D01,E
,01969739-4d5,7659eb3c-fee,0c712f66-c2d,30/08/19,2019-09-01,1423.3044,D01,E
,286996ab-88c,111edaac-d93,d8070b8f-b45,15/10/19,2019-10-13,931.1193,D01,E
,31ebedf3-2ab,f223321c-af8,b1c25655-7e1,07/03/19,2019-03-05,62.5500,D01,E
,fbdefc3a-5d2,862009c9-9e4,fd5745f0-4f8,04/07/19,2019-07-05,2754.8688,B05,I
,b16ff492-15d,dd2b3beb-597,8e39a4d4-019,12/12/19,2019-12-08,1734.0528,D01,E
,d1828c0c-251,ea99748d-ddc,c5a930a5-0ba,23/10/19,2019-10-23,5690.7990,B05,I
,018b4778-b1d,a59ee6bc-35a,463e1a9c-ae4,15/07/19,2019-07-15,2323.8576,D01,I
,c527b570-ce7,19766e8d-e59,bfd110fa-ab9,12/08/19,2019-08-10,1024.2771,D01,E
,411d7e3f-7a0,c1c74146-8be,650e59f1-b24,21/10/19,2019-10-20,2659.1256,C01,I
,262959fc-43d,6f5a9c6e-f06,50e4f32d-842,08/02/20,2020-02-08,1030.5738,D01,E
,f4be81e6-f70,d19053f7-7dc,17194ed2-072,10/09/19,2019-09-20,604.6917,D01,E
,f4be81e6-f70,85d3d9c5-483,70f9c7c7-a89,10/05/19,2019-05-20,4170.0000,D01,E
,3fbda002-0f1,527d4122-2ba,d323c7ec-02b,27/09/19,2019-09-25,1501.9506,D01,E
,cb0af8be-9e7,f8d1ca1d-f29,4ec6ce33-e02,11/07/19,2019-07-11,954.9300,D01,E
,8ec18f8e-464,ba39dd93-a19,bedbe7c7-85d,07/05/19,2019-05-07,8275.2399,B05,I
,c83c0984-032,d6469a68-4fe,78a3e3e1-065,19/12/19,2019-12-20,1362.3390,D01,E
,700c4bcc-9e3,d2c80d6d-ee4,c4f01b0d-4c6,25/01/20,2020-01-25,36797.4144,D01,I
,700c4bcc-9e3,8e255805-95a,ca08f2f8-06f,25/07/19,2019-07-25,50690.7285,D01,E
,367ca665-8c0,b04a33ae-be8,faef5725-b60,14/10/19,2019-10-17,2231.9925,C01,I
,c527b570-ce7,27e01b9d-d97,18fae535-874,20/02/20,2020-02-10,438.1836,D01,E
,23f656ae-5ea,,5ed52d21-16f,25/03/19,,67141.1283,C01,I
,df43873e-824,e0f8c6d2-435,76b56dac-cc4,07/11/18,2018-11-19,5110.6269,B05,I
,8ec18f8e-464,bb9f4c83-b02,0e7fcec9-5f8,09/09/19,2019-12-07,8275.2399,B05,I
,7d61b2d1-3e7,f8176e5c-4cc,4c0b7770-329,01/02/20,2020-02-01,8934.8922,D01,E
,b581d92f-ec1,78bd8371-ff7,f75dc6e5-2bc,16/07/19,2019-07-15,2221.1922,D01,E
,b2e9636a-577,6726722e-7a8,a97ef5c7-cb9,01/10/19,2019-10-01,3145.3893,B05,I
,0fd6f00b-44d,cbefb9d2-d43,c2cdff19-975,05/12/19,2019-12-05,80.8146,D01,E
,d05f356a-89e,6b851ea7-adb,39c3c0c5-60c,05/07/19,2019-07-10,2063.9832,C01,I
,b581d92f-ec1,040aeec1-a5d,e1bcc7ff-027,18/11/19,2019-11-15,608.3613,D01,E
,06ff6988-3b0,,0aa2bb51-0ae,24/10/19,,33094.7880,C01,I
,f197ea42-1b4,eafb9e12-94d,936e1c94-b5d,10/03/20,2020-03-10,112.9236,D01,E
,4c319c0f-2af,bc54f102-9db,16287561-551,14/06/19,2019-06-11,7049.3016,D01,I
,4c319c0f-2af,f42965d8-9a6,d4555c31-4ba,11/02/19,2019-02-11,3044.6004,D01,E
,2dd72848-0cc,75b762fc-465,831d635c-57d,05/11/18,2018-11-10,2206.7640,C01,I
,90e848e5-452,52efda6e-63c,07981835-28d,27/06/19,2019-06-18,4626.0729,B05,I
,fae521ac-dd8,41d5a5ef-923,a648761d-d62,11/07/19,2019-07-11,3987.3540,B05,I
,0fd6f00b-44d,c62fca6f-e5b,7273aeb5-e17,07/01/19,2019-01-05,70.0560,D01,I
,af52612b-4a8,ed8e04ab-315,3bca1248-9e4,02/09/19,2019-08-28,4335.0069,B05,I
,b6854faa-114,ae7b9cce-0c3,12124f37-6dd,01/02/19,2019-02-06,786.0033,D01,E
,1b25c3c9-93a,99cb3b37-fac,9fd0eb5c-b61,15/10/18,2018-10-15,3214.8198,C01,I
,6b6e0558-e38,8144d4a1-18d,dc662b3a-793,10/01/20,2020-01-10,2799.4461,D01,I
,39081979-39b,ecfaa6b3-2e3,ad579050-327,10/09/19,2019-09-10,56.2950,D01,E
,c53b564f-c73,3c3824e7-aaf,93d5ab9e-94e,10/06/19,2019-06-10,2925.0465,C01,I
,ffd91079-83d,935b9f12-8bc,3df1fb7c-45f,10/03/19,2019-03-10,377.8020,D01,E
,a5f8b44a-c51,c0d4231d-5f8,dd884365-2ac,11/11/19,2019-11-10,2279.9475,C01,I
,4c319c0f-2af,492b85d1-34f,19af8587-ba2,14/11/19,2019-11-11,5071.3872,D01,E
,4c319c0f-2af,e21f94c1-2f9,826b6c5f-971,16/04/19,2019-04-11,6449.5305,D01,E
,9cb4f148-de2,b9ff6adc-519,4b6514ce-1ed,10/01/20,2020-01-13,815.2350,D01,E
,35c4a92f-848,934da529-f9c,005400e9-fa1,02/04/19,2019-04-02,6236.8605,B05,I
,f4be81e6-f70,85d3d9c5-483,9dafc94d-d9e,20/05/19,2019-05-20,4352.8545,D01,E
,64c4cff2-66c,725ac206-f5f,fe9f7e0c-d6f,21/10/19,2019-10-20,3112.9050,C01,I
,4c620860-285,e74ff74f-f68,2e1035ac-145,25/06/19,2021-07-10,2716.2546,B05,I
,84706050-586,2aa05b6c-ebd,b4a508ac-da0,10/07/19,2019-07-10,2516.3448,D01,E
,85d1dc52-10b,45c1907d-750,8f2008f8-cec,22/11/18,2018-12-22,4579.7025,B05,I
,614a5266-90d,3e512a71-81c,1e3647a2-ed5,01/03/19,2019-03-05,1056.9699,C01,I
,01969739-4d5,383c0e83-5f1,fd3a4b8a-52d,31/10/19,2019-11-01,412.7883,D01,E
,1f082780-bc9,7de83d84-0ee,ef3ac579-4ba,04/11/19,2019-11-09,12783.0933,B05,I
,04031c41-95a,5ee61040-9ad,febde0c3-49c,07/01/19,2019-01-07,3320.9880,B05,I
,15007258-fd3,e294190e-476,380abbbd-97d,18/09/19,2019-09-18,2945.0625,D01,E
,6b73b5d7-ba6,430ad6b2-b9b,d87a1195-2c9,07/01/19,2019-01-06,4768.7286,B05,I
,dded180d-d34,641434b9-828,82fc5287-d0f,25/06/19,2020-05-22,7574.4297,B05,I
,cb0af8be-9e7,fb5ff29a-716,24e7f125-774,09/02/19,2019-02-11,1848.7695,D01,E
,e40fde2c-845,94979f99-e21,41271ef8-118,12/03/19,2019-03-10,2422.8534,C01,I
,fbdefc3a-5d2,c5427d6e-f04,85e5dd3a-910,28/10/19,2019-11-05,2754.8688,B05,I
,cdf0c173-d17,ba7b56e7-bca,88dee3b3-06b,08/04/19,2019-04-10,4160.2005,B05,I
,5ecf7894-3f2,30a22cad-0ee,fcbc5432-2f3,18/03/19,2019-03-13,1472.0934,D01,E
,222ed1e5-4d3,1fef57b4-068,466b57e1-030,10/04/19,2019-04-03,5649.6411,B05,I
,4748c662-83a,e7727d5c-b95,5841ce9b-81b,28/10/19,2019-09-10,1738.9734,C01,I
,95ef4fa3-fbe,36ad3d0e-7d2,8596219e-4be,01/07/19,2019-07-04,7762.8303,B05,I
,46300008-fa0,9abc697f-ea4,13e80c02-951,21/06/19,2019-06-21,7479.1452,B05,I
,8ec18f8e-464,ba243a10-35b,c69e44d7-c15,09/09/19,2019-10-07,8275.2399,B05,I
,527eb715-4de,6d32e36f-40d,1c214db7-04d,09/05/19,2019-05-10,110.7969,D01,I
,d0293083-a27,309a547a-f6b,843c140c-b6e,12/06/19,2019-04-20,2236.7463,C01,I
,4a55588f-edf,048e2560-d8e,fe1f044f-6db,28/05/19,2019-05-25,249.7830,D01,E
,9cb4f148-de2,336ba641-f7b,0ddd9d9f-7e9,08/04/19,2019-04-13,1041.2073,D01,E
,705c62f9-fe0,03138881-d5f,888e337d-739,14/10/19,2019-09-10,2494.2855,C01,I
,706a6c4e-4e8,51e9524a-9a1,d1588cbc-049,16/01/19,2019-01-10,397.9848,D01,I
,1cf8f51a-f48,ac788221-ee2,35745609-b2b,16/07/19,2019-09-28,5783.7483,B05,I
,4c319c0f-2af,0b6c83f3-04c,88cc05a0-782,12/09/19,2019-09-11,6714.5340,D01,E
,2fd9313d-d1f,953165f1-ae6,890badb8-5ff,09/10/19,2019-10-10,1617.3345,D01,E
,67546899-e62,fea24902-0d4,179e1ed6-2b1,15/07/19,2019-07-15,279.2232,D01,E
,238c3815-67c,7c41b62f-042,e8aef88d-108,13/03/19,2019-03-14,3334.9992,B05,I
,be3b8f9b-425,7c437892-56e,e9f80904-171,02/09/19,2019-09-04,2933.6784,D01,I
,d9066d7a-87d,66d022be-05c,c2d50629-bd8,11/06/19,2019-06-11,3509.3469,B05,I
,e974a24f-c0b,c5508e66-9f1,01ed8697-c8d,15/01/19,2019-02-01,3514.1007,B05,I
,017093f2-a5e,ef19b22b-4b3,8397aa4f-11a,25/02/19,2019-01-20,4742.0823,C01,I
,6d12ad7f-30f,d0f4dbe9-7d9,256c7c69-3bc,12/04/19,2019-04-15,741.1341,D01,E
,c048445e-0f1,4db52d43-851,bc4c10c3-e6c,01/01/20,2020-01-01,3272.2824,D01,I
,6b6e0558-e38,07022af9-c2f,fa046f0d-ff6,10/01/20,2020-01-10,2799.4461,D01,E
,77d16288-070,c20931a0-684,4e45a638-412,29/05/19,2019-06-10,36.3207,D01,E
,718b321a-93f,c85328f2-fce,f1384660-7ee,05/09/19,2019-09-05,2926.3392,C01,I
,2aa9dacf-f55,3f22ba27-b74,59190e68-acb,04/11/19,2019-11-10,1914.8223,C01,I
,cae8c093-48c,2e63c3ac-ad2,203db1fe-6ff,18/02/19,2019-02-20,2702.4936,C01,I
,a7663a2c-eda,57ae13f5-c17,41521944-40c,12/08/19,2019-08-10,2242.0005,D01,E
,3f2a7c37-82f,8d38e80a-00a,9c05523b-24c,10/10/19,2019-10-10,119.4705,D01,I
,90e848e5-452,c13b28f5-c45,179481d5-43a,18/10/19,2019-10-18,4368.3252,B05,I
,ed0bd1d8-5de,7c13b609-883,658a3ce3-952,15/07/19,2019-07-25,1743.9774,D01,E
,6d8aa80a-f17,1df14b68-363,857fa271-96c,22/04/19,2019-04-13,105.0840,D01,E
,ddce5e0f-066,8750fbe6-c4b,c732301f-e2c,11/03/19,2019-03-15,3315.3168,B05,I
,be3b8f9b-425,85d69886-67f,9cf363d8-469,04/07/19,2019-07-04,1521.2160,D01,E
,8742f72d-3c4,13ac27de-724,a79d7861-47c,13/05/19,2019-05-14,218.7999,D01,E
,fac67520-cdd,01da83f6-338,598c1fb9-cd9,03/12/18,2018-12-03,3336.8340,B05,I
,92283423-a7d,a20780a9-bc2,f9e9ab4d-179,03/12/18,2018-10-20,4907.5479,C01,I
,e40fde2c-845,f33f0eba-cf3,c3722507-1ff,17/06/19,2019-06-10,2417.8911,C01,I
,19241d02-d07,26231f83-f61,95e12001-24c,11/03/19,2019-02-22,4998.7875,B05,I
,66b28224-95f,c4b24bf1-235,47406af7-c00,01/04/19,2019-04-02,3273.9504,B05,I
,975fc89a-2e2,7ad7a637-49b,cff6b760-89e,10/10/19,2019-10-10,41.6583,D01,E
,dded180d-d34,e8648a6f-4b5,b12e0121-963,25/06/19,2020-10-22,7574.4297,B05,I
,cb0af8be-9e7,479eb89b-256,3d382997-8a6,05/04/19,2019-04-11,954.5130,D01,E
,4e2a327c-15e,91778dac-70c,0a781718-55c,08/10/19,2020-09-10,4201.7337,B05,I
,568e9cbf-87f,73304488-3c2,2ae0a0dc-249,20/08/19,2019-08-22,6373.4697,B05,I
,0fd6f00b-44d,d844e973-021,b488a3b0-a38,05/04/19,2019-04-05,80.8146,D01,E
,e6598a9f-410,d55aa849-ee8,81d98249-948,14/02/19,2019-02-15,1716.6222,C01,I
,ef340332-e57,9f2d549c-3e4,b8f4733e-c97,08/04/19,2019-04-15,1800.7728,D01,E
,35c4a92f-848,3db83e5d-85a,81922e3b-0ec,06/03/19,2019-03-02,6236.8605,B05,I
,024e6168-a85,baa3dd77-53a,2a288f6d-9d7,06/12/19,2019-12-08,9.7161,D01,I
,ff20fdfc-76a,c083cff0-076,93d5c3cd-6cf,02/10/19,2019-10-12,2970.8331,C01,I
,c048445e-0f1,8dda1aee-47a,d1dc5811-9f9,10/05/19,2019-05-01,7049.4267,D01,E
,602bd033-6e3,2aa1d7a5-05a,00636fbc-fb7,21/12/18,2018-12-28,4039.6041,B05,I
,d4d8393f-c09,0b742e8f-80c,b2ff81aa-b41,05/01/20,2020-01-05,7677.7623,D01,E
,dfb70eef-58a,2.127424E-260,ca8652cd-79d,04/10/19,2019-10-03,1943.1783,B05,I
,9e471007-ab8,4d1c2039-d0f,f7de973e-46a,23/02/18,2020-06-20,3552.3813,B05,I
,527eb715-4de,1a0bdea3-e02,da976f9f-407,10/07/19,2019-07-10,7436.6529,D01,E
,a5f8b44a-c51,1dc05d0a-bd8,80b4e999-c02,07/10/19,2019-10-10,2270.3565,C01,I
,19241d02-d07,d814649c-34b,28893d9b-0b4,21/12/18,2018-12-22,4625.6559,B05,I
,6285c252-cb6,e93f5ad6-413,77c0e1c9-9f8,04/04/19,2019-04-10,3153.8127,B05,I
,f48bcf1d-ebe,51b8d996-4a6,3d1159fa-d93,02/04/19,2019-04-08,2113.4811,D01,E
,a8977158-83e,dd4bed0f-4b7,8e5f5c30-411,09/10/19,2020-10-29,3140.2185,B05,I
,fb66a591-95b,c8457de0-9f0,982fce79-aaf,22/04/19,2019-04-20,1160.3859,D01,E
,8c5e43fd-c2b,b9d44f4e-d77,2ddbd14e-5a0,08/03/19,2019-03-11,896.5500,D01,I
,ddce5e0f-066,36f9f47a-575,58933d2f-1a1,12/08/19,2019-08-15,3317.4018,B05,I
,1f47a952-97e,6aa8d81d-1ae,970b55a6-164,13/12/18,2021-04-10,3991.3989,B05,I
,29b2a4b5-cc9,7e8e77af-ebc,31c48f2e-b44,12/10/19,2019-10-12,4216.4955,D01,E
,84242520-ea2,a100c9ff-fab,5b978789-ef9,06/11/19,2019-11-07,5448.0216,B05,I
,ed558f25-a8f,4c3185a3-cb8,4bb4eb51-758,20/11/19,2019-11-20,3157.5657,D01,E
,7d0f1bae-081,2bec1cd4-f44,cd50718e-435,10/12/18,2018-12-15,2450.7507,C01,I
,ecffc017-7de,3b69ff1c-e54,d2f3f62f-bdb,10/12/19,2019-12-10,43.7850,D01,E
,da5b3d5f-a32,641d4564-858,78124c88-909,13/11/18,2018-11-15,1987.2552,C01,I
,4e2a327c-15e,8d94dc92-019,32fe4559-6c6,08/10/19,2019-11-10,4201.7337,B05,I
,46b39de2-373,d929d338-5aa,619f4a55-df8,22/10/18,2018-10-20,3110.4864,C01,I
,3b9d4d88-5c8,e1956d7a-8c6,ce06fb52-33c,23/03/19,2019-06-01,1125.8583,D01,E
,99d52a6a-1a6,01d7e8fe-e2c,5bb287fb-ea2,25/10/19,2019-10-25,27582.7152,D01,E
,6b866839-451,481dd16a-39b,f337864b-474,20/02/20,2020-02-20,662.8215,D01,I
,8604fa9c-416,46925209-e84,794989ed-2f6,09/10/19,2019-10-15,943.0872,C01,I
,2c37c2fc-408,484b4a99-ef1,4db4abee-ea0,09/11/18,2018-11-20,2891.9784,C01,I
,78a1fb53-4c1,b4ce4e69-dde,172e3330-7b7,11/06/19,2019-06-10,941.3358,D01,E
,0cccffa6-f1b,69f11da2-23a,ae7732e4-065,05/12/19,2019-12-05,264.7950,D01,E
,eb19e941-8fd,b239ab3a-f90,89f3467a-ab2,21/08/19,2019-12-14,6453.2001,B05,I
,bdc7ba5c-315,118b64eb-30b,798b6448-8a8,10/03/19,2019-03-10,1500.7413,D01,E
,527eb715-4de,8fb585c1-36c,ea819fd6-aec,08/10/19,2019-10-10,1459.4583,D01,E
,a4f02946-44f,f76ff96d-f41,85cca948-bd8,03/12/18,2018-12-04,5636.2554,B05,I
,e6598a9f-410,065bdb0d-afd,4f6b0b9b-9e0,14/12/18,2018-12-15,1719.0408,C01,I
,399d084d-a77,1c855331-dce,c4f7e437-ba6,03/05/19,2019-04-19,5117.5074,B05,I
,a5f8b44a-c51,ec7c6fe6-ad6,72d33a82-348,10/09/19,2019-09-10,2270.3565,C01,I
,dd35f768-7ed,cb7b6679-6b7,8cd62a3f-ac9,17/12/19,2019-12-15,1529.1390,D01,E
,ef340332-e57,bedf3d0c-b3c,6ae0a884-261,08/04/19,2019-04-15,1800.7728,D01,E
,5017b1fe-0fa,ec795f70-934,13b1cad9-65e,07/11/18,2018-11-10,1717.0392,C01,I
